Alcohol,Malic_Acid,Ash,Ash_Alcanity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280,Proline
13.417801833070083,2.025290094704814,2.66406564100283,20.432017952434144,105.17929960460033,3.6025094210283024,2.7077203412928132,0.29127358716527124,2.7322987115786876,6.052583780567864,0.9972343210953885,3.3137376292017966,760.4347388892185
14.11405959981335,1.874922008840326,2.182178984814312,16.374854576607223,110.63508711712109,3.153740445455266,3.033667153145333,0.2885956382883969,1.8313248640983613,5.650806705471203,1.0009581322434349,3.419388192928279,1094.2182926801768
13.998404790997856,2.091869491896908,2.7161170186382626,14.221893786675667,116.06873585052699,3.619112057720624,2.9056080540421223,0.2869539465236137,1.8518918780002824,7.165865917783918,0.9698793148308044,3.616008052139485,1243.5841123627583
14.252582225567803,2.1074932916568536,2.5779106925870305,13.273540673170764,115.56407622527755,2.6797336692276525,2.8322008130636864,0.2679431729221633,1.4525487715832146,5.826176383322608,1.014110601707471,3.8617811395118733,1267.787734609734
13.189205968869896,2.03530087753731,2.168202671641556,18.294083474983122,123.70427636649696,2.8257809201108324,2.7840958553437196,0.29771355179062,2.273706483059462,5.742030290058155,0.954495375310503,3.748638021688998,917.6478737102768
13.440202593877753,1.8876195902279198,2.4391099838067807,16.07112282773759,117.52536527995699,3.6030703356641025,3.4671619353098304,0.267950538901213,1.4713607412615117,6.792566808828392,0.9949268481256984,3.2877604686998545,1248.2010687357665
13.863730709201743,2.308564025299087,2.161986565893484,11.885290824791115,121.02890436686987,3.3602841360794864,2.724772802878867,0.38212401984808275,1.948490661650255,7.189805342670964,0.8980078471252374,3.385984021637778,1170.8968204989187
14.30772832218688,2.1902501088042485,2.7773208375854423,11.535013941820722,100.56972956797557,3.672271873576059,3.109741156318484,0.30107113346169034,1.2855350418521296,7.502059176481683,1.0151742442249512,3.0922364864074483,1126.7604466852038
13.287716497023235,2.1276113418801037,2.781989281795979,19.180619042033527,107.59874532268154,2.940450819073776,3.1471665030922615,0.3859914166740641,2.513048161710125,6.368447535076751,1.0419438818279232,3.5204529228041648,807.7450186736709
13.748562908851051,2.3430516068675624,2.3033103038310054,17.715510199395652,107.75053911069963,3.360852588601609,3.31238022388833,0.3287447124364791,2.758580298687109,7.321344473345267,0.9777380743241214,2.9687000881572225,1247.87147604715
13.311643337081229,1.8003910628415223,2.3510029328647732,20.288396864424616,117.79788691031492,3.298566322586179,3.2421616178567714,0.312693426661399,1.8124048914556292,6.818760918974333,0.9501442615365087,3.449937582657288,1160.847976331742
14.358977980600125,2.548349597002054,2.472481221399736,18.339680657173197,112.0375182591282,2.7918502650564085,2.804280007913539,0.36957109298769064,2.0578587339339265,4.552830328589306,0.9108940761796108,3.0047172283365375,1186.9115658458734
13.474765632879281,2.4787570159394967,2.377359469883661,12.467410544206846,105.42553171054865,2.7801976711163734,2.9541757798094053,0.3336481448035838,2.009029919926935,6.743303782131614,0.8897616890665189,3.070362618177937,1441.3673794235065
13.778597620485682,2.290099323517647,2.629072897093928,14.650008866994646,115.61034757111881,3.0320525824713163,2.7823451514110253,0.3444096569587365,2.320569735004651,4.563723607862802,1.0006371306565427,3.6605281492913035,1476.359981442401
13.643589284237262,1.7548989172561156,2.228289779930157,17.3229239687872,110.03699017131937,3.8082270141003636,3.3425240066927495,0.3040246962378514,2.8060483172570194,7.70938203711082,0.8809231258965171,2.9840137381351006,1235.7360561847822
13.885697368092027,2.5026924714190875,2.4053688164729348,19.66070936641353,123.41084684338622,3.3462282710581324,2.852221397873703,0.37839125284021013,2.745606644753223,6.8051733995896395,1.03499909103084,3.499103281256778,1325.560841609062
14.226322645751099,1.9231963058498878,2.352889958475171,15.647000544272665,121.39529210799128,3.356486778804553,3.356489207388222,0.3395674779141472,1.4832167960415195,6.973237398114769,0.8839608534762168,3.4841119214003267,764.0013292753943
13.811739814444199,2.5663399332936447,2.652390170210038,19.656399080340975,116.83728690784986,3.396263444508558,3.1552971805760612,0.31461647008766036,1.4922967304623769,5.208539804200558,0.928244977676402,3.822919269009581,852.0751184984871
14.112281331518414,1.989307090872794,2.853471208930789,17.499630629059688,120.04047478453745,3.413794471282091,2.831194532683639,0.29814684690515164,1.9276625221085293,6.7121860626916305,0.8686331408104161,3.28402061123315,756.1196382887373
13.168178747501628,1.9471076067151358,2.7702870755868068,14.374634564214757,108.87769947736176,3.232787187680244,3.3163955006017067,0.2608376181451861,1.5644592137563098,6.474566565184436,0.9865025691540681,3.069835625395954,963.1302074737159
14.088212946820839,2.1818922574892436,2.5649037370139816,13.92588675508853,101.08253743238815,3.647361682572461,3.088099357457093,0.28260112400325216,2.392421560172335,6.284519131644798,0.9824903649733632,3.0438392001248964,1113.5957043192102
13.758865508724599,1.9950385211302626,2.573702708711283,12.26817910718103,116.80070491583797,2.7748732321275598,2.921806955208261,0.3505918167540626,2.50655963811524,5.313398329520882,0.9519074262472181,3.8834896002337027,1025.546129755516
14.260690817956023,1.839627747729855,2.8075093728039877,18.887542629963725,115.42735239041043,3.636686314069691,2.8298425722606497,0.296415861131868,2.1087457965928493,6.629885535414353,0.9250100573999067,3.797238106178528,787.5819958397883
13.738053384786788,1.922035144790413,2.56818350945673,19.749957846671293,117.7892340508749,3.809703538395702,3.2786668160039034,0.27197783658071356,1.4319804549366424,6.02683308748821,0.9100580183053201,3.0674048632759234,760.6103451238424
14.359808368007151,1.7626028846671409,2.305593634033132,18.84658615899578,112.64415975263863,3.130955939127994,3.4078102434995365,0.28498948942720354,1.6187318619564923,6.757964576884077,0.9795701607156346,2.9336290591550065,869.85939903035
13.924252132520351,2.5805060162786617,2.7101654165028375,16.33906719759484,110.41326091248318,2.8126037764571397,3.3203364668488202,0.3022298960668116,1.323547623860411,5.562116730506471,0.9915503548567989,3.6460668476416638,1272.035503006703
13.881561997112158,2.1254100484445773,2.5803423497466413,12.236505638013218,120.87211181390896,3.0234916593702934,3.0303181262714096,0.2764154863545005,2.1388346585956715,5.855466717750035,0.8762350977273577,3.0547626839307247,1008.1214544805848
14.030386492715186,2.2475183634402685,2.4705249559791294,12.896022547719209,126.90993779676589,3.357960444406281,2.8898243096997764,0.3127204375798578,2.129177127004128,4.915836131478573,1.03491240480961,3.046542010583642,854.1191788207831
13.54883521273503,2.23661846225498,2.4393493498898717,18.413884480337856,113.26912186507393,2.9912422645816936,3.045820072745756,0.33155604074592804,1.986079816126011,6.606292918973824,0.8920969581185904,3.3349691726598834,1085.8649600586168
14.21504785602952,2.325568949768799,2.6678075890812822,13.66876956446114,124.358416926516,2.9564945748701894,3.118625374025938,0.3141082532225503,1.8884251988278846,7.458578854321123,0.8918970511138198,3.1736400198820895,1453.8823849818295
13.701933850629379,2.1735731082472336,2.376420239525055,20.314813862683476,123.63281916937721,3.2622676185117805,2.815668801213054,0.28981303776948564,2.418110569254659,5.9527372765136475,0.8725596151001562,3.335843880232098,1218.8095345096008
14.11307868500099,2.4007788226439506,2.616917501419042,11.228744565811285,125.84512410228001,3.2430305662748324,2.7030892123278587,0.2734183273142699,2.0133908135291794,7.181531608930554,0.9566804985517066,3.2980517563222413,1371.27123376488
13.34828804574426,1.8866515480024961,2.312653849800406,12.9398094373222,107.52265172148547,3.038083921174274,2.7011963883012173,0.32108774600293627,2.2622506380788847,6.481831363146098,0.9862173175560405,3.694211992742092,1451.2737069428088
13.299128110217431,1.7680306766393232,2.674651211560131,13.046007432435044,110.71394368664987,2.7690152740204392,2.850107120783146,0.3736424109193396,2.124619696970369,5.773711372967378,0.9677162446213765,3.6221277861145507,1387.352518255651
13.368815066883872,2.2486475838017097,2.641167893866312,13.195847576240666,102.80903147771426,3.3172147659961437,3.44556008708685,0.2485582288626317,2.7698326704122938,6.8577085082240785,0.9241716636154446,3.9101612589374177,1307.9904832535012
13.317722931555597,1.7904949030836406,2.296126993309616,16.09197919768751,122.7896237717729,3.6858398455938457,3.439324146759594,0.33036138903022094,1.7299415510093286,4.481794229624052,0.8737615787486492,3.374824026280843,1330.3011301139477
14.307488576454276,2.475307497997016,2.6788048082468077,20.74285165026977,111.55864089110634,3.456026451810442,3.048803705221813,0.24195439476922215,2.2165913128694585,5.135385962112336,1.013051397260802,3.6074077290344815,1460.7907953279882
13.540571522500688,1.8350452692377988,2.331789230721128,19.63410887371498,102.12406246081963,2.6535774728858756,2.7944155476081596,0.3292109958745059,2.4996705270288646,7.1803742382728775,1.0073814698662424,3.8327607100984404,863.4413246279446
13.912549783021221,2.3855553741890816,2.4801906750870377,14.577957365123835,115.22368403206669,2.694547898106087,3.231583545739836,0.2509674781233102,2.5184304439431173,7.239232898058042,1.0462928940888248,3.368717607714456,937.7423941358448
14.3201309438865,2.4877692591840446,2.2610207917880425,19.16263343298904,102.77504872030563,3.2996391001816128,3.158038438907458,0.24850100362491617,2.6636661528337644,6.809853569558746,0.9133508232719867,3.7667507874820276,1473.718106063524
13.682351442887759,2.013443890494416,2.1892268768493146,19.693733611171268,107.13736742574473,2.995732521156854,3.2522304988531086,0.339034135893562,1.4262348665164692,7.501894744458671,0.8793527838206977,3.9122866115037174,1333.5070563768072
14.11162019665644,2.1360447123949546,2.2310784862942086,18.636814412663878,106.98191820124296,3.679629251911861,2.7456566667105657,0.27202893841617476,2.6433749413171994,7.3658482790154665,0.919981250875409,3.114972293412672,1369.507755760198
13.770147709627057,2.525585492879446,2.1519658383496165,13.319871060599183,100.6126156297681,3.798228747661196,3.226286066275225,0.2996396290557678,1.2805811233119873,7.190780328549618,0.9323185870906325,2.9672356018946187,791.0976736911861
13.771564626205581,2.0133889995176824,2.4013545472792805,12.130493160576899,110.76508177985778,2.692575822981151,3.4444756839018753,0.32447138714416257,2.469621662976448,6.822014080078878,0.9851128238940132,2.9926190316573527,1066.2920363749058
13.903274995914924,2.379475707903159,2.363602845047535,16.79646970425413,103.26191360617491,3.7171258296631087,2.7349142876354113,0.3050355230204831,2.0397434299303856,4.724414059712225,1.04243818193251,3.653544517587905,1203.5641741902173
13.927387517950503,2.320922263544404,2.459280613280549,17.482513646685756,120.0042601794855,3.7246760654171953,3.381646728603199,0.322550843183108,1.8801854721740923,6.116336180598157,0.9139268690400001,3.5158032684764393,931.8693625538175
13.639475062033958,1.771929292855451,2.807255591189042,19.856478113188032,118.26997173279268,2.9848066106379254,3.335786297392436,0.29293570831517346,1.626621296081811,5.063318593284982,0.9112145632952671,3.401735343207031,1225.7855768111579
13.22970538062391,2.1249352369402366,2.7213725492246867,16.617551661194682,106.72850475756933,2.705429972383582,3.2296579830674395,0.3394903113239349,1.7553523845750414,7.630496082071716,0.9564024787931387,3.5170941273087184,1209.9151841453909
13.36771119760482,1.9096891238797074,2.2023196254001918,20.2873006823431,126.61395664968042,3.0410870543421793,3.29912765675303,0.3532470597413987,1.8375431995722522,5.567797209393068,0.9574963498981084,3.1264497472097235,1012.6860306512754
14.124028789336723,2.4119683725695644,2.2331926476393784,19.99677449106335,122.59445652238186,3.50482692015503,3.3813172237866516,0.3191408514217919,1.4642848211993198,6.769696724884636,1.0194860835995818,3.727741478527979,1002.9910719914558
13.626011419304117,1.8679662729346085,2.473980190073794,18.96199169083642,122.06827488358725,3.467450378290127,2.995607679161839,0.3253080064587818,1.884668498462716,5.885733792386366,0.8880103734081392,3.7682196459481734,1069.4279349934893
13.417374321920725,2.409142684656237,2.8666477549918543,12.841910529949985,108.13956399214187,3.5924461957610303,2.8775747493533927,0.3495609445666892,1.8523471805362897,7.153809158054021,1.0396451889811495,3.5388971444166057,891.3071534795683
14.193168091220862,2.1864899669067297,2.4722138450985707,20.399204817927366,124.0465917398086,2.8492333927804063,3.2365327065409355,0.25367251909053,1.4866103208725747,6.97242201815404,0.907699306021625,3.4178596889509265,949.4630350818456
13.802219208301214,1.8818507792871992,2.2397245626087354,15.213875456809795,116.65394062348265,2.7680327531501208,2.9957432846094036,0.2604945201867283,1.9234341102359793,7.274864906136194,1.0050617133444708,3.0307355019035565,940.6907588731831
13.539310041392742,2.3644820592145512,2.3548425219431914,13.589956720280178,111.3012951789342,2.878883497746463,3.427975291124776,0.26908235143849557,1.76349584266549,6.18002914326953,0.8808720731774672,3.70515641997284,988.4307749212926
13.758499116707668,2.2378836363818664,2.672944530742471,17.68517635542647,112.6084001746442,3.6319983147853474,3.1810328382663555,0.3660828178810238,2.084989440439533,7.515858410394925,0.9700104916768278,3.5935879165413778,884.369679277505
14.240807814591594,1.9752255473147857,2.373486594005677,14.477223817338553,104.19270604373567,3.641951258987517,2.785768401304699,0.324151269239324,2.7120462165738575,4.86153731102239,0.96276486211944,3.5390170995000307,844.7029222074457
14.342129454065846,2.5276441999285244,2.544898019092262,16.04010500807727,106.11326069596487,3.2313444789088224,3.3366497102517245,0.3468307337309162,2.2868394713699063,4.841881945023718,0.9700570763431522,3.807310313193972,1194.8583025313303
13.772959767760272,1.8814354880759487,2.3237654423694294,14.720759463380654,100.87327529274143,2.935550797829161,3.0685936627357204,0.3449107438708457,2.3447073005205867,5.755927953155252,0.881421164722565,3.0695806399342658,1192.0388713647933
14.04763727357128,2.102751275412388,2.6695891478799205,13.49136456058741,105.75220452921488,2.7096767071224956,3.2972577604266964,0.30063874077517894,2.2205101826270597,5.109675710044703,0.917095384558823,3.467832695386498,1372.7753245102967
13.707342833280974,2.120969303093637,2.688850248258589,14.631956162000163,119.12423625177122,3.2342916891133333,3.2092988051496985,0.3620088391263902,1.6104602989900325,6.060851469487536,0.8710213069448971,3.0696066291343387,1253.8111221499203
14.19545869718429,1.7743647638473425,2.263906257088325,19.927936264758507,109.86167962312449,2.780866692003043,3.2972528202447298,0.2863556746520014,1.494181011461516,7.186136746911236,1.0228215006144352,3.1218863068629665,751.0357245917103
13.757081755113829,2.1298447059560357,2.713506878059597,18.142490938217588,119.14667719456575,3.3872943427413658,2.8674455299968815,0.3616716640306,1.9032771105380912,7.79127819076162,0.9734066492935352,2.941793289184767,894.6230926721433
13.716441319990908,2.169395724345107,2.567677399422597,15.976710993856258,125.20360405233447,3.758911553037398,3.1951227107746805,0.3530177836315348,2.0027307360303297,7.508220959591567,1.0156177538208433,3.631674221551584,1396.7191400628835
13.162015366737263,2.0936681504927113,2.354802593079886,11.327601541909905,111.2442696007285,3.2282867368096486,3.336475376016723,0.36137837056872824,2.7711622722603564,4.797648360634472,0.8844340081571187,3.916123581216213,1267.9893516953061
13.266855723498685,1.861621644746907,2.145610490303578,18.174890134861336,116.24834798143047,2.9414206558935416,3.4142270611160916,0.2947548518798042,1.9962564869322108,4.347379062047634,0.8964411225123623,3.3926078315136152,886.8507897310124
13.7167503547698,2.4334518714563473,2.798372314835597,20.87954341697908,107.8915845515024,2.722284924709916,2.9120292680706337,0.38595144129577974,2.7824089246949963,6.555344207149107,0.9704708778176993,3.8512402508318804,810.674383247818
13.912734175218281,1.8935267856342226,2.7673956248908342,17.470195043904084,107.80700135466805,3.769425205344622,2.7063641104395963,0.3768793801142271,1.4487168105549122,6.420613964921948,0.9972283375447591,3.893747597864376,1403.546293274557
14.028458104025916,2.130253766804717,2.665535495132976,18.35109611184803,110.03891139778256,3.4790652697090865,2.8908254799899096,0.316484558397439,1.4672861652437328,5.266812702527479,0.9364125365050411,3.3686427989102743,888.2352913641123
13.194471283397313,1.7123282137821505,2.2002018115709547,14.712522568749417,114.6459772798435,3.266025467413348,3.3536328478249473,0.2547967637598274,1.739337418998764,7.650796371725611,0.9823670725857816,3.325542499091135,840.5907576654422
13.601255368466177,2.090066629187439,2.6392471799392516,13.252106158033325,120.17407095458545,3.509816980163407,3.1885191124357695,0.3592599240297187,2.646615542229849,6.077442438080185,1.0102076274871987,3.4480663565370206,735.0285524749498
13.690812109575543,1.8900345467213677,2.155073428528743,16.460031936431722,120.94202042883664,3.759211441459851,2.975091944755536,0.3301417181912716,2.172012517696522,5.335367491764524,0.9828663441203949,3.625164932270802,1084.39021711325
13.306416169571417,2.0895310265735834,2.452693231781735,11.605836518605148,121.69238538446149,3.3561139652289596,2.9114528229095122,0.27734250288457113,2.2484613040496564,7.638744618565655,0.8698618507132087,3.660488100537575,1414.9836002804655
13.431562772781923,2.0876026082654984,2.745762397675631,12.949837418084435,117.75852397214386,2.7156787381100154,3.1613228832270286,0.3694521258686453,2.671288444212932,6.826522294561872,1.0271031361994023,3.287201520724619,971.3192058557576
14.192897805504776,1.890372940414316,2.2132579795676106,17.038053120132655,123.07533193903821,3.1731390657785967,2.9741626125725578,0.3000592654858057,2.315688207913017,5.8858316784871185,0.9207745507559786,2.9481988662234606,1418.8896242101832
13.87884546216213,2.1362357532000162,2.2322594040946906,17.485456523457923,106.5387640906859,2.9800740765815417,3.093312216503784,0.26372711703060114,1.764582145062715,7.373721524303006,0.8871712567653022,3.6887299949750223,1009.2340034120145
14.160080300283068,1.7988251861243294,2.562277878783529,11.458180429511662,101.71757662685802,3.22150653524594,3.034323141802275,0.37131685179661766,1.5655474441824369,5.157400483143678,0.9856488159176293,3.2749799620524205,1351.26856075667
14.059915200399654,2.2934644431805427,2.2686703865215065,15.609128869713103,124.44309544150981,3.469047002756981,2.9495577339037404,0.24649967311104842,1.5400459274337808,5.663167145761387,0.9801050894013126,3.1839431394542315,1467.1595037218972
14.148340421019238,1.8445344089688978,2.3070566398415253,18.61675816094305,101.76064652774738,3.7115973729321885,2.9391453376397982,0.34214583900825224,2.284144068664242,4.933015783073211,1.0096870716677953,3.5512507758268526,1251.6427205077425
13.216317768136351,1.7248591373731914,2.6989016969722686,20.826932940130302,114.85801759527247,3.632395773054055,2.7829528998172637,0.35157245060006337,2.437177357569704,7.049200702265537,0.9353657661337352,3.4899090275716063,1318.7391110094945
13.316431681341458,2.583752001811236,2.7428737226891418,16.519358340144592,119.43806995914045,3.5641475455386162,2.756019712464775,0.3775140410340655,2.3788623991715023,4.988238195062966,1.0109047258020902,3.770036707251424,821.867269403268
13.546600155283175,1.8059494332329014,2.3988770452820973,20.569821010638435,109.88692103071146,3.035496215873028,2.9102720480502295,0.3637157395103979,2.700538320664523,4.492693115332074,0.956323748978568,2.9683313350999723,910.8202569740604
13.98532937436886,1.7928984525039229,2.338128144921965,19.112227427489827,102.5955486977418,2.9515077567368166,3.0015918925429643,0.2691614801333317,1.7016978612768634,4.370315813942047,0.9642221231545004,3.147705177368369,1113.8231497953877
13.712238758949322,2.3009528830023225,2.301002697762132,20.320823548405443,122.33952081276465,3.21701249469713,3.346424022782872,0.2754005524768464,2.0173778080195754,5.643194008953701,0.9605591961690717,3.1677746002402922,826.4450996191013
14.32883393259008,1.8463658170557897,2.3516644045632704,20.970593947324478,106.99201127859808,3.0259817534073723,3.023546233539032,0.3511128697803303,2.774792558008416,6.171796893918724,0.9300538860073003,3.300148426180466,1149.4993533134584
13.62055375490794,2.4684072918897684,2.322658420851572,13.729316856191279,110.56642634263724,3.001090342431762,2.773319422746928,0.37212727274684054,2.122263864540011,7.576623276115725,0.9480061610469145,3.078274939237378,1163.577185296992
13.651172911183211,1.7155271733589932,2.774959156321238,20.764243929102598,123.19214439300731,3.523887397944402,2.7610468422908827,0.2532783396942007,1.3475211929815532,6.028004846354219,1.0435897999158885,3.3026708172059,837.9469617657484
13.684214568008905,2.229981371478246,2.3636055723672786,19.654055667083473,104.71451509380232,3.673602570097179,3.308465822544591,0.24141984173079126,1.4855704867435635,5.701011419957085,0.966441601813737,3.872044719398545,1467.0085023531324
13.193686545914634,2.2968993637502875,2.4523653317111984,18.054160250185216,101.97627130453517,3.1702332241394324,2.924578582782451,0.34864629466713604,2.3432045237282493,6.629777274463395,0.9152621575112343,3.1930285440493833,843.2976442816964
14.314705515283737,1.9011762422038225,2.5884423949613793,19.779800021318948,125.44410375499288,3.819435167039982,3.0005967979805033,0.24216998885017638,1.9725361011068228,6.591387077839894,0.938393886255704,3.4341470787990405,942.9430850281154
13.255579153058868,2.431062227350246,2.3012996676068447,12.797965223616634,105.95410737168632,2.6515648610830427,3.331190248291877,0.3122024452838277,2.266297615753001,7.482872030476974,0.8752973668380518,3.155776708651351,1007.1145800571817
13.85042014986376,2.449768967176973,2.4469122150402,18.762969614633445,112.85803342285008,3.1135250242317998,3.1565884962016013,0.2815552988025352,1.2819789283179104,4.539947974247009,0.9673878356845044,3.8274720331120027,903.1368521302218
13.899879412910916,1.9674989654685544,2.815409164761229,14.884244601442326,100.95673350671552,2.6773622917788398,3.015888082210978,0.29500073840521307,2.352511044011534,6.088628388426909,1.0352509701316928,3.7859669586740012,1063.2034116931745
13.160555628511663,2.5200681491349535,2.637178777509404,18.01154885496355,106.03429782643705,2.713402113842383,2.7547323493130893,0.38656813241244603,2.590920137986271,6.928665947359759,0.9197331711300334,3.7601326448796897,1224.5581670013805
14.334493562098768,1.8438199626021043,2.147617020677878,14.62028158093021,119.11117291991876,3.509420813646873,2.9708943201433473,0.3015616930219986,2.0623339939074263,7.0669077702495775,0.9784107994056467,3.830799221407088,1267.945263564402
14.19497358744349,1.7928838698538823,2.3710491935521865,11.492428390016734,123.1816792064457,3.330169873729055,2.905005478972004,0.38379090985708025,2.497659597523671,6.1720357460690165,1.0285883835304457,3.3581823077005737,1365.5242162588102
